survey,sample_id,midpoint_date_gmt,sampleTime_UTC,latitude,longitude,chlorophyll_index
Atlantic CPR,417Z--35,1997-09-21T15:16:00Z,1997-09-21T15:16:00Z,59.1367,-32.9567,0
Atlantic CPR,417Z--33,1997-09-21T16:45:00Z,1997-09-21T16:45:00Z,59.3733,-32.5017,0
Atlantic CPR,417Z--31,1997-09-21T18:13:00Z,1997-09-21T18:13:00Z,59.6117,-32.0417,0
Atlantic CPR,417Z--29,1997-09-21T19:41:00Z,1997-09-21T19:41:00Z,59.85,-31.58,0
Atlantic CPR,417Z--27,1997-09-21T21:09:00Z,1997-09-21T21:09:00Z,60.0867,-31.1133,0
Atlantic CPR,417Z--25,1997-09-21T22:37:00Z,1997-09-21T22:37:00Z,60.325,-30.6433,0
Atlantic CPR,417Z--23,1997-09-22T00:05:00Z,1997-09-22T00:05:00Z,60.5633,-30.1717,0
Atlantic CPR,417Z--21,1997-09-22T01:34:00Z,1997-09-22T01:34:00Z,60.8,-29.695,1
Atlantic CPR,417Z--19,1997-09-22T03:02:00Z,1997-09-22T03:02:00Z,61.0383,-29.215,0
Atlantic CPR,417Z--17,1997-09-22T04:30:00Z,1997-09-22T04:30:00Z,61.2767,-28.7317,0
Atlantic CPR,417Z--15,1997-09-22T05:58:00Z,1997-09-22T05:58:00Z,61.5133,-28.245,0
Atlantic CPR,417Z--13,1997-09-22T07:28:00Z,1997-09-22T07:28:00Z,61.7517,-27.7533,0
Atlantic CPR,417Z--11,1997-09-22T08:56:00Z,1997-09-22T08:56:00Z,61.99,-27.2583,0
Atlantic CPR,417Z--9,1997-09-22T10:24:00Z,1997-09-22T10:24:00Z,62.2267,-26.76,0
Atlantic CPR,417Z--7,1997-09-22T11:52:00Z,1997-09-22T11:52:00Z,62.465,-26.2583,0
Atlantic CPR,417Z--5,1997-09-22T13:21:00Z,1997-09-22T13:21:00Z,62.7033,-25.7517,0
Atlantic CPR,417Z--3,1997-09-22T14:48:00Z,1997-09-22T14:48:00Z,62.94,-25.24,0
Atlantic CPR,417Z--1,1997-09-22T16:16:00Z,1997-09-22T16:16:00Z,63.1783,-24.725,0
Atlantic CPR,317B--1,1997-09-26T22:29:00Z,1997-09-26T22:29:00Z,49.6717,-3.7983,2
Atlantic CPR,317B--3,1997-09-26T23:31:00Z,1997-09-26T23:31:00Z,49.515,-4.2517,2
Atlantic CPR,317B--5,1997-09-27T00:32:00Z,1997-09-27T00:32:00Z,49.3583,-4.7033,2
Atlantic CPR,317B--7,1997-09-27T01:34:00Z,1997-09-27T01:34:00Z,49.2033,-5.1533,2
Atlantic CPR,317B--9,1997-09-27T02:36:00Z,1997-09-27T02:36:00Z,49.0467,-5.6017,2
Atlantic CPR,317B--11,1997-09-27T03:37:00Z,1997-09-27T03:37:00Z,48.8917,-6.05,1
Atlantic CPR,317B--13,1997-09-27T04:38:00Z,1997-09-27T04:38:00Z,48.735,-6.495,1
Atlantic CPR,317B--15,1997-09-27T05:40:00Z,1997-09-27T05:40:00Z,48.5783,-6.94,1
Atlantic CPR,317B--17,1997-09-27T06:42:00Z,1997-09-27T06:42:00Z,48.4233,-7.3833,1
Atlantic CPR,317B--19,1997-09-27T07:43:00Z,1997-09-27T07:43:00Z,48.2667,-7.825,2
Atlantic CPR,317B--21,1997-09-27T08:45:00Z,1997-09-27T08:45:00Z,48.1117,-8.2667,2
Atlantic CPR,317B--23,1997-09-27T09:46:00Z,1997-09-27T09:46:00Z,47.955,-8.705,1
Atlantic CPR,317B--25,1997-09-27T10:48:00Z,1997-09-27T10:48:00Z,47.7983,-9.1433,1
Atlantic CPR,317B--27,1997-09-27T11:50:00Z,1997-09-27T11:50:00Z,47.6433,-9.58,1
Atlantic CPR,317B--29,1997-09-27T12:52:00Z,1997-09-27T12:52:00Z,47.4867,-10.015,1
Atlantic CPR,317B--31,1997-09-27T13:52:00Z,1997-09-27T13:52:00Z,47.3317,-10.4483,1
Atlantic CPR,317B--33,1997-09-27T14:54:00Z,1997-09-27T14:54:00Z,47.175,-10.8817,1
Atlantic CPR,317B--35,1997-09-27T15:56:00Z,1997-09-27T15:56:00Z,47.0183,-11.3133,1
Atlantic CPR,317B--37,1997-09-27T16:57:00Z,1997-09-27T16:57:00Z,46.8633,-11.7433,1
Atlantic CPR,317B--39,1997-09-27T17:59:00Z,1997-09-27T17:59:00Z,46.7067,-12.1717,0
Atlantic CPR,317B--41,1997-09-27T19:01:00Z,1997-09-27T19:01:00Z,46.5517,-12.6,0
Atlantic CPR,317B--47,1997-09-27T22:05:00Z,1997-09-27T22:05:00Z,46.0833,-13.875,1
Atlantic CPR,317B--49,1997-09-27T23:07:00Z,1997-09-27T23:07:00Z,45.9267,-14.2967,1
Atlantic CPR,317B--51,1997-09-28T00:08:00Z,1997-09-28T00:08:00Z,45.7717,-14.7183,1
Atlantic CPR,451SB-1,1997-09-29T04:43:00Z,1997-09-29T04:43:00Z,45.8833,-8.755,0
Atlantic CPR,451SB-3,1997-09-29T06:24:00Z,1997-09-29T06:24:00Z,45.5667,-8.9017,0
Atlantic CPR,451SB-5,1997-09-29T08:06:00Z,1997-09-29T08:06:00Z,45.25,-9.0483,0
Atlantic CPR,451SB-7,1997-09-29T09:47:00Z,1997-09-29T09:47:00Z,44.9333,-9.195,1
Atlantic CPR,451SB-9,1997-09-29T11:29:00Z,1997-09-29T11:29:00Z,44.6167,-9.34,1
Atlantic CPR,451SB-11,1997-09-29T13:09:00Z,1997-09-29T13:09:00Z,44.3,-9.4833,1
Atlantic CPR,451SB-13,1997-09-29T14:51:00Z,1997-09-29T14:51:00Z,43.9817,-9.6267,1
Atlantic CPR,451SB-15,1997-09-29T16:33:00Z,1997-09-29T16:33:00Z,43.665,-9.77,1
Atlantic CPR,451SB-16,1997-09-29T17:23:00Z,1997-09-29T17:23:00Z,43.5067,-9.84,1
Atlantic CPR,451SB-17,1997-09-29T18:14:00Z,1997-09-29T18:14:00Z,43.3483,-9.9117,1
Atlantic CPR,451SB-18,1997-09-29T19:03:00Z,1997-09-29T19:03:00Z,43.185,-9.9333,0
Atlantic CPR,451SB-19,1997-09-29T19:51:00Z,1997-09-29T19:51:00Z,43.0183,-9.9333,0
Atlantic CPR,451SB-20,1997-09-29T20:38:00Z,1997-09-29T20:38:00Z,42.855,-9.9133,0
Atlantic CPR,451SB-21,1997-09-29T21:25:00Z,1997-09-29T21:25:00Z,42.7067,-9.81,1
Atlantic CPR,451SB-22,1997-09-29T22:12:00Z,1997-09-29T22:12:00Z,42.5583,-9.7067,1
Atlantic CPR,451SB-23,1997-09-29T22:59:00Z,1997-09-29T22:59:00Z,42.41,-9.6033,1
Atlantic CPR,451SB-24,1997-09-29T23:46:00Z,1997-09-29T23:46:00Z,42.2617,-9.5017,1
Atlantic CPR,451SB-25,1997-09-30T00:32:00Z,1997-09-30T00:32:00Z,42.1133,-9.3983,1
Atlantic CPR,451SB-26,1997-09-30T01:19:00Z,1997-09-30T01:19:00Z,41.965,-9.2967,1
Atlantic CPR,451SB-27,1997-09-30T02:05:00Z,1997-09-30T02:05:00Z,41.8167,-9.195,1
Atlantic CPR,451SB-28,1997-09-30T02:52:00Z,1997-09-30T02:52:00Z,41.6683,-9.0933,1
Atlantic CPR,451SB-29,1997-09-30T03:38:00Z,1997-09-30T03:38:00Z,41.52,-8.9917,1
Atlantic CPR,451SB-33,1997-09-30T16:51:00Z,1997-09-30T16:51:00Z,40.8633,-8.8667,2
Atlantic CPR,451SB-35,1997-09-30T18:26:00Z,1997-09-30T18:26:00Z,40.55,-9.0183,1
Atlantic CPR,451SB-37,1997-09-30T20:00:00Z,1997-09-30T20:00:00Z,40.2383,-9.17,1
Atlantic CPR,451SB-39,1997-09-30T21:35:00Z,1997-09-30T21:35:00Z,39.925,-9.3217,1
Atlantic CPR,451SB-41,1997-09-30T23:09:00Z,1997-09-30T23:09:00Z,39.6133,-9.4717,1
Atlantic CPR,451SB-43,1997-10-01T00:43:00Z,1997-10-01T00:43:00Z,39.3,-9.6217,1
Atlantic CPR,451SB-45,1997-10-01T02:18:00Z,1997-10-01T02:18:00Z,38.9883,-9.77,1
Atlantic CPR,6MY-39,1997-10-03T14:33:00Z,1997-10-03T14:33:00Z,36.1567,-4.5183,1
Atlantic CPR,6MY-37,1997-10-03T15:51:00Z,1997-10-03T15:51:00Z,36.2317,-4.1183,1
Atlantic CPR,6MY-35,1997-10-03T17:08:00Z,1997-10-03T17:08:00Z,36.3067,-3.7167,1
Atlantic CPR,6MY-33,1997-10-03T18:26:00Z,1997-10-03T18:26:00Z,36.3817,-3.315,1
Atlantic CPR,6MY-31,1997-10-03T19:43:00Z,1997-10-03T19:43:00Z,36.4583,-2.9133,1
Atlantic CPR,6MY-29,1997-10-03T21:01:00Z,1997-10-03T21:01:00Z,36.5333,-2.5117,1
Atlantic CPR,6MY-27,1997-10-03T22:21:00Z,1997-10-03T22:21:00Z,36.6217,-2.1167,1
Atlantic CPR,6MY-25,1997-10-04T00:07:00Z,1997-10-04T00:07:00Z,36.8283,-1.7917,1
Atlantic CPR,6MY-23,1997-10-04T01:51:00Z,1997-10-04T01:51:00Z,37.035,-1.4667,0
Atlantic CPR,6MY-21,1997-10-04T03:37:00Z,1997-10-04T03:37:00Z,37.2417,-1.14,1
Atlantic CPR,6MY-19,1997-10-04T05:23:00Z,1997-10-04T05:23:00Z,37.4483,-0.8133,1
Atlantic CPR,6MY-17,1997-10-04T06:52:00Z,1997-10-04T06:52:00Z,37.6683,-0.5,0
Atlantic CPR,6MY-15,1997-10-04T07:50:00Z,1997-10-04T07:50:00Z,37.9117,-0.2133,0
Atlantic CPR,6MY-13,1997-10-04T08:50:00Z,1997-10-04T08:50:00Z,38.1567,0.075,0
Atlantic CPR,6MY-11,1997-10-04T09:48:00Z,1997-10-04T09:48:00Z,38.4,0.3633,1
Atlantic CPR,6MY-9,1997-10-04T10:47:00Z,1997-10-04T10:47:00Z,38.6433,0.6533,0
Atlantic CPR,6MY-7,1997-10-04T11:46:00Z,1997-10-04T11:46:00Z,38.8867,0.945,0
Atlantic CPR,6MY-5,1997-10-04T12:53:00Z,1997-10-04T12:53:00Z,39.1167,1.2517,0
Atlantic CPR,6MY-3,1997-10-04T14:12:00Z,1997-10-04T14:12:00Z,39.3333,1.5783,0
Atlantic CPR,6MY-1,1997-10-04T15:30:00Z,1997-10-04T15:30:00Z,39.55,1.905,0
Atlantic CPR,6MZ-41,1997-10-04T16:49:00Z,1997-10-04T16:49:00Z,39.7467,2.265,1
Atlantic CPR,6MZ-39,1997-10-04T18:09:00Z,1997-10-04T18:09:00Z,39.925,2.6317,0
Atlantic CPR,585A--15,1997-10-04T18:34:00Z,1997-10-04T18:34:00Z,59.8,-1.16,1
Atlantic CPR,6MZ-37,1997-10-04T19:29:00Z,1997-10-04T19:29:00Z,40.1033,2.9967,0
Atlantic CPR,585A--13,1997-10-04T19:57:00Z,1997-10-04T19:57:00Z,59.4683,-1.2317,1
Atlantic CPR,6MZ-35,1997-10-04T20:47:00Z,1997-10-04T20:47:00Z,40.2817,3.365,0
Atlantic CPR,585A--11,1997-10-04T21:20:00Z,1997-10-04T21:20:00Z,59.1367,-1.3033,1
Atlantic CPR,6MZ-33,1997-10-04T22:07:00Z,1997-10-04T22:07:00Z,40.46,3.7333,0
Atlantic CPR,585A--9,1997-10-04T22:42:00Z,1997-10-04T22:42:00Z,58.805,-1.3733,0
Atlantic CPR,6MZ-31,1997-10-04T23:26:00Z,1997-10-04T23:26:00Z,40.6383,4.1017,0
Atlantic CPR,585A--7,1997-10-05T00:04:00Z,1997-10-05T00:04:00Z,58.4733,-1.4433,1
Atlantic CPR,134IB-43,1997-10-05T00:28:00Z,1997-10-05T00:28:00Z,46.1717,-8.4717,1
Atlantic CPR,6MZ-29,1997-10-05T00:46:00Z,1997-10-05T00:46:00Z,40.8167,4.4717,0
Atlantic CPR,585A--5,1997-10-05T01:28:00Z,1997-10-05T01:28:00Z,58.1433,-1.5117,1
Atlantic CPR,134IB-41,1997-10-05T01:58:00Z,1997-10-05T01:58:00Z,46.49,-8.325,1
Atlantic CPR,6MZ-27,1997-10-05T02:04:00Z,1997-10-05T02:04:00Z,40.995,4.8433,0
Atlantic CPR,585A--3,1997-10-05T02:50:00Z,1997-10-05T02:50:00Z,57.8117,-1.58,2
Atlantic CPR,6MZ-25,1997-10-05T03:24:00Z,1997-10-05T03:24:00Z,41.1733,5.215,0
Atlantic CPR,134IB-39,1997-10-05T03:27:00Z,1997-10-05T03:27:00Z,46.8067,-8.1783,1
Atlantic CPR,585A--1,1997-10-05T04:12:00Z,1997-10-05T04:12:00Z,57.48,-1.6467,2
Atlantic CPR,6MZ-23,1997-10-05T04:43:00Z,1997-10-05T04:43:00Z,41.3517,5.5883,0
Atlantic CPR,134IB-37,1997-10-05T04:56:00Z,1997-10-05T04:56:00Z,47.125,-8.03,1
Atlantic CPR,6MZ-21,1997-10-05T06:02:00Z,1997-10-05T06:02:00Z,41.53,5.9633,0
Atlantic CPR,134IB-35,1997-10-05T06:25:00Z,1997-10-05T06:25:00Z,47.4433,-7.8817,1
Atlantic CPR,6MZ-19,1997-10-05T07:21:00Z,1997-10-05T07:21:00Z,41.7083,6.3383,0
Atlantic CPR,134IB-33,1997-10-05T07:54:00Z,1997-10-05T07:54:00Z,47.76,-7.7317,1
Atlantic CPR,6MZ-17,1997-10-05T08:41:00Z,1997-10-05T08:41:00Z,41.8867,6.715,0
Atlantic CPR,134IB-31,1997-10-05T09:24:00Z,1997-10-05T09:24:00Z,48.0783,-7.5817,1
Atlantic CPR,6MZ-15,1997-10-05T10:00:00Z,1997-10-05T10:00:00Z,42.065,7.0917,0
Atlantic CPR,134IB-29,1997-10-05T10:53:00Z,1997-10-05T10:53:00Z,48.395,-7.43,1
Atlantic CPR,6MZ-13,1997-10-05T11:19:00Z,1997-10-05T11:19:00Z,42.2433,7.47,0
Atlantic CPR,134IB-27,1997-10-05T12:23:00Z,1997-10-05T12:23:00Z,48.7133,-7.2783,1
Atlantic CPR,6MZ-11,1997-10-05T12:38:00Z,1997-10-05T12:38:00Z,42.4217,7.85,0
Atlantic CPR,134IB-25,1997-10-05T13:52:00Z,1997-10-05T13:52:00Z,49.03,-7.125,0
Atlantic CPR,6MZ-9,1997-10-05T13:58:00Z,1997-10-05T13:58:00Z,42.6,8.2317,0
Atlantic CPR,6MZ-7,1997-10-05T15:17:00Z,1997-10-05T15:17:00Z,42.7783,8.6133,0
Atlantic CPR,134IB-23,1997-10-05T15:21:00Z,1997-10-05T15:21:00Z,49.3483,-6.97,0
Atlantic CPR,6MZ-5,1997-10-05T16:36:00Z,1997-10-05T16:36:00Z,42.9567,8.995,0
Atlantic CPR,134IB-21,1997-10-05T16:51:00Z,1997-10-05T16:51:00Z,49.665,-6.815,1
Atlantic CPR,6MZ-3,1997-10-05T17:55:00Z,1997-10-05T17:55:00Z,43.135,9.38,0
Atlantic CPR,134IB-19,1997-10-05T18:20:00Z,1997-10-05T18:20:00Z,49.9833,-6.6583,1
Atlantic CPR,6MZ-1,1997-10-05T19:14:00Z,1997-10-05T19:14:00Z,43.3133,9.765,0
Atlantic CPR,134IB-17,1997-10-05T20:05:00Z,1997-10-05T20:05:00Z,50.3083,-6.5483,1
Atlantic CPR,134IB-15,1997-10-05T21:52:00Z,1997-10-05T21:52:00Z,50.6367,-6.4483,0
Atlantic CPR,134IB-13,1997-10-05T23:39:00Z,1997-10-05T23:39:00Z,50.9633,-6.3467,0
Atlantic CPR,134IB-11,1997-10-06T01:26:00Z,1997-10-06T01:26:00Z,51.29,-6.2433,1
Atlantic CPR,134IB-9,1997-10-06T03:13:00Z,1997-10-06T03:13:00Z,51.6167,-6.1417,2
Atlantic CPR,134IB-7,1997-10-06T05:01:00Z,1997-10-06T05:01:00Z,51.945,-6.0367,1
Atlantic CPR,535C--1,1997-10-06T05:23:00Z,1997-10-06T05:23:00Z,53.71,0.5783,1
Atlantic CPR,535C--3,1997-10-06T06:25:00Z,1997-10-06T06:25:00Z,53.9167,1.0183,1
Atlantic CPR,134IB-5,1997-10-06T06:49:00Z,1997-10-06T06:49:00Z,52.2717,-5.9383,1
Atlantic CPR,535C--5,1997-10-06T07:29:00Z,1997-10-06T07:29:00Z,54.125,1.4617,1
Atlantic CPR,535C--7,1997-10-06T08:31:00Z,1997-10-06T08:31:00Z,54.3317,1.9067,2
Atlantic CPR,134IB-3,1997-10-06T08:49:00Z,1997-10-06T08:49:00Z,52.6033,-5.8733,1
Atlantic CPR,535C--9,1997-10-06T09:33:00Z,1997-10-06T09:33:00Z,54.5383,2.355,0
Atlantic CPR,134IB-1,1997-10-06T10:23:00Z,1997-10-06T10:23:00Z,52.93,-5.8933,1
Atlantic CPR,535C--11,1997-10-06T10:36:00Z,1997-10-06T10:36:00Z,54.7467,2.805,0
Atlantic CPR,535C--13,1997-10-06T11:38:00Z,1997-10-06T11:38:00Z,54.9533,3.2567,0
Atlantic CPR,535C--15,1997-10-06T12:41:00Z,1997-10-06T12:41:00Z,55.1617,3.7117,0
Atlantic CPR,535C--17,1997-10-06T13:44:00Z,1997-10-06T13:44:00Z,55.3683,4.1683,0
Atlantic CPR,535C--19,1997-10-06T14:46:00Z,1997-10-06T14:46:00Z,55.5767,4.6283,0
Atlantic CPR,535C--21,1997-10-06T15:48:00Z,1997-10-06T15:48:00Z,55.7833,5.09,1
Atlantic CPR,535C--23,1997-10-06T16:51:00Z,1997-10-06T16:51:00Z,55.9917,5.5533,1
Atlantic CPR,535C--25,1997-10-06T17:53:00Z,1997-10-06T17:53:00Z,56.1983,6.02,1
Atlantic CPR,535C--27,1997-10-06T18:57:00Z,1997-10-06T18:57:00Z,56.405,6.49,2
Atlantic CPR,535C--29,1997-10-06T19:59:00Z,1997-10-06T19:59:00Z,56.6133,6.9617000000000004,1
Atlantic CPR,143HE-27,1997-10-06T20:19:00Z,1997-10-06T20:19:00Z,54.0317,7.7,1
Atlantic CPR,535C--31,1997-10-06T21:01:00Z,1997-10-06T21:01:00Z,56.82,7.4367,1
Atlantic CPR,143HE-25,1997-10-06T21:40:00Z,1997-10-06T21:40:00Z,54.0033,7.1383,1
Atlantic CPR,535C--33,1997-10-06T22:04:00Z,1997-10-06T22:04:00Z,57.0283,7.9133,1
Atlantic CPR,143HE-23,1997-10-06T23:01:00Z,1997-10-06T23:01:00Z,54.01,6.5733,2
Atlantic CPR,143HE-21,1997-10-07T00:22:00Z,1997-10-07T00:22:00Z,54.015,6.0067,2
Atlantic CPR,143HE-19,1997-10-07T01:43:00Z,1997-10-07T01:43:00Z,54.0217,5.4417,1
Atlantic CPR,143HE-17,1997-10-07T03:04:00Z,1997-10-07T03:04:00Z,54.0283,4.875,1
Atlantic CPR,143HE-15,1997-10-07T04:24:00Z,1997-10-07T04:24:00Z,54.03,4.3017,1
Atlantic CPR,143HE-13,1997-10-07T05:43:00Z,1997-10-07T05:43:00Z,53.995,3.7383,2
Atlantic CPR,143HE-11,1997-10-07T07:02:00Z,1997-10-07T07:02:00Z,53.9517,3.1767,1
Atlantic CPR,143HE-9,1997-10-07T08:26:00Z,1997-10-07T08:26:00Z,53.88,2.625,1
Atlantic CPR,143HE-7,1997-10-07T09:51:00Z,1997-10-07T09:51:00Z,53.8067,2.075,1
Atlantic CPR,143HE-5,1997-10-07T11:15:00Z,1997-10-07T11:15:00Z,53.7333,1.5267,1
Atlantic CPR,143HE-3,1997-10-07T12:41:00Z,1997-10-07T12:41:00Z,53.665,0.9717,2
Atlantic CPR,143HE-1,1997-10-07T14:02:00Z,1997-10-07T14:02:00Z,53.5817,0.4267,1
Atlantic CPR,408LR-21,1997-10-07T22:36:00Z,1997-10-07T22:36:00Z,53.8717,0.1167,1
Atlantic CPR,408LR-19,1997-10-08T00:01:00Z,1997-10-08T00:01:00Z,54.1933,-0.0333,1
Atlantic CPR,408LR-17,1997-10-08T01:28:00Z,1997-10-08T01:28:00Z,54.505,-0.2367,1
Atlantic CPR,408LR-15,1997-10-08T02:55:00Z,1997-10-08T02:55:00Z,54.815,-0.4433,1
Atlantic CPR,408LR-13,1997-10-08T04:22:00Z,1997-10-08T04:22:00Z,55.1267,-0.65,1
Atlantic CPR,408LR-11,1997-10-08T05:50:00Z,1997-10-08T05:50:00Z,55.4383,-0.86,1
Atlantic CPR,408LR-9,1997-10-08T07:17:00Z,1997-10-08T07:17:00Z,55.75,-1.07,2
Atlantic CPR,408LR-7,1997-10-08T08:44:00Z,1997-10-08T08:44:00Z,56.06,-1.2833,1
Atlantic CPR,408LR-5,1997-10-08T10:10:00Z,1997-10-08T10:10:00Z,56.3717,-1.4967,2
Atlantic CPR,408LR-3,1997-10-08T11:38:00Z,1997-10-08T11:38:00Z,56.6833,-1.7133,1
Atlantic CPR,408LR-1,1997-10-08T13:05:00Z,1997-10-08T13:05:00Z,56.995,-1.93,1
Atlantic CPR,166LG-1,1997-10-11T08:20:00Z,1997-10-11T08:20:00Z,52.1983,3.6333,2
Atlantic CPR,166LG-3,1997-10-11T09:35:00Z,1997-10-11T09:35:00Z,52.49,3.8933,2
Atlantic CPR,166LG-5,1997-10-11T10:50:00Z,1997-10-11T10:50:00Z,52.7833,4.155,2
Atlantic CPR,166LG-7,1997-10-11T12:06:00Z,1997-10-11T12:06:00Z,53.075,4.42,2
Atlantic CPR,166LG-9,1997-10-11T13:24:00Z,1997-10-11T13:24:00Z,53.365,4.6967,2
Atlantic CPR,166LG-11,1997-10-11T14:43:00Z,1997-10-11T14:43:00Z,53.655,4.9733,2
Atlantic CPR,166LG-13,1997-10-11T16:01:00Z,1997-10-11T16:01:00Z,53.9433,5.2517,2
Atlantic CPR,166LG-15,1997-10-11T17:20:00Z,1997-10-11T17:20:00Z,54.2333,5.5333,2
Atlantic CPR,166LG-17,1997-10-11T18:38:00Z,1997-10-11T18:38:00Z,54.5233,5.8167,2
Atlantic CPR,166LG-19,1997-10-11T19:57:00Z,1997-10-11T19:57:00Z,54.8133,6.1017,2
Atlantic CPR,166LG-21,1997-10-11T21:16:00Z,1997-10-11T21:16:00Z,55.1017,6.3883,2
Atlantic CPR,166LG-23,1997-10-11T22:34:00Z,1997-10-11T22:34:00Z,55.3917,6.6783,2
Atlantic CPR,166LG-25,1997-10-11T23:53:00Z,1997-10-11T23:53:00Z,55.6817,6.9683,2
Atlantic CPR,166LG-27,1997-10-12T01:11:00Z,1997-10-12T01:11:00Z,55.97,7.2633,2
Atlantic CPR,166LG-29,1997-10-12T02:30:00Z,1997-10-12T02:30:00Z,56.26,7.5583,2
Atlantic CPR,166LG-31,1997-10-12T03:48:00Z,1997-10-12T03:48:00Z,56.55,7.8567,2
Atlantic CPR,166LG-33,1997-10-12T05:07:00Z,1997-10-12T05:07:00Z,56.8383,8.1567,2
Atlantic CPR,166LG-35,1997-10-12T06:26:00Z,1997-10-12T06:26:00Z,57.1283,8.46,2
Atlantic CPR,166LG-37,1997-10-12T07:41:00Z,1997-10-12T07:41:00Z,57.3233,8.9433,2
Atlantic CPR,207EB-43,1997-10-12T08:49:00Z,1997-10-12T08:49:00Z,39.2267,-71.2417,0
Atlantic CPR,166LG-39,1997-10-12T08:55:00Z,1997-10-12T08:55:00Z,57.495,9.4733,6.5
Atlantic CPR,166LG-41,1997-10-12T10:07:00Z,1997-10-12T10:07:00Z,57.6633,10.0083,6.5
Atlantic CPR,207EB-41,1997-10-12T10:21:00Z,1997-10-12T10:21:00Z,39.4,-70.875,0
Atlantic CPR,166LG-43,1997-10-12T11:16:00Z,1997-10-12T11:16:00Z,57.7783,10.585,6.5
Atlantic CPR,207EB-39,1997-10-12T11:53:00Z,1997-10-12T11:53:00Z,39.5733,-70.5067,1
Atlantic CPR,166LG-45,1997-10-12T12:30:00Z,1997-10-12T12:30:00Z,57.6817,11.1783,6.5
Atlantic CPR,207EB-37,1997-10-12T13:24:00Z,1997-10-12T13:24:00Z,39.7467,-70.1383,0
Atlantic CPR,207EB-35,1997-10-12T14:57:00Z,1997-10-12T14:57:00Z,39.92,-69.77,0
Atlantic CPR,207EB-33,1997-10-12T16:28:00Z,1997-10-12T16:28:00Z,40.0933,-69.4,0
Atlantic CPR,207EB-31,1997-10-12T18:00:00Z,1997-10-12T18:00:00Z,40.2667,-69.0283,1
Atlantic CPR,207EB-29,1997-10-12T19:31:00Z,1997-10-12T19:31:00Z,40.44,-68.6567,1
Atlantic CPR,207EB-27,1997-10-12T21:04:00Z,1997-10-12T21:04:00Z,40.6133,-68.2833,1
Atlantic CPR,207EB-25,1997-10-12T22:35:00Z,1997-10-12T22:35:00Z,40.7867,-67.91,1
Atlantic CPR,207EB-23,1997-10-13T00:07:00Z,1997-10-13T00:07:00Z,40.9617,-67.535,1
Atlantic CPR,207EB-21,1997-10-13T01:39:00Z,1997-10-13T01:39:00Z,41.135,-67.1583,1
Atlantic CPR,207EB-19,1997-10-13T03:11:00Z,1997-10-13T03:11:00Z,41.3083,-66.7817,1
Atlantic CPR,207EB-17,1997-10-13T04:42:00Z,1997-10-13T04:42:00Z,41.4817,-66.4033,1
Atlantic CPR,207EB-15,1997-10-13T06:15:00Z,1997-10-13T06:15:00Z,41.655,-66.025,0
Atlantic CPR,207EB-13,1997-10-13T07:46:00Z,1997-10-13T07:46:00Z,41.8283,-65.645,0
Atlantic CPR,207EB-11,1997-10-13T09:18:00Z,1997-10-13T09:18:00Z,42.0017,-65.2633,1
Atlantic CPR,207EB-9,1997-10-13T10:49:00Z,1997-10-13T10:49:00Z,42.175,-64.8817,1
Atlantic CPR,207EB-7,1997-10-13T12:21:00Z,1997-10-13T12:21:00Z,42.3483,-64.4983,1
Atlantic CPR,207EB-5,1997-10-13T13:53:00Z,1997-10-13T13:53:00Z,42.5217,-64.115,0
Atlantic CPR,207EB-1,1997-10-13T16:57:00Z,1997-10-13T16:57:00Z,42.87,-63.3433,0
Atlantic CPR,207EA-41,1997-10-13T18:52:00Z,1997-10-13T18:52:00Z,43.06,-62.9417,1
Atlantic CPR,207EA-39,1997-10-13T20:56:00Z,1997-10-13T20:56:00Z,43.235,-62.555,0
Atlantic CPR,207EA-37,1997-10-13T23:00:00Z,1997-10-13T23:00:00Z,43.41,-62.1667,0
Atlantic CPR,207EA-35,1997-10-14T01:04:00Z,1997-10-14T01:04:00Z,43.585,-61.7767,1
Atlantic CPR,207EA-33,1997-10-14T03:08:00Z,1997-10-14T03:08:00Z,43.7617,-61.3867,1
Atlantic CPR,207EA-31,1997-10-14T05:12:00Z,1997-10-14T05:12:00Z,43.9367,-60.995,2
Atlantic CPR,207EA-29,1997-10-14T07:16:00Z,1997-10-14T07:16:00Z,44.1117,-60.6017,1
Atlantic CPR,207EA-27,1997-10-14T09:20:00Z,1997-10-14T09:20:00Z,44.2867,-60.2083,1
Atlantic CPR,207EA-25,1997-10-14T11:24:00Z,1997-10-14T11:24:00Z,44.4617,-59.8133,1
Atlantic CPR,287IN-1,1997-10-14T11:38:00Z,1997-10-14T11:38:00Z,53.5117,-3.5267,2
Atlantic CPR,287IN-2,1997-10-14T12:11:00Z,1997-10-14T12:11:00Z,53.5033,-3.8067,2
Atlantic CPR,287IN-3,1997-10-14T12:45:00Z,1997-10-14T12:45:00Z,53.4967,-4.085,1
Atlantic CPR,287IN-4,1997-10-14T13:19:00Z,1997-10-14T13:19:00Z,53.49,-4.365,1
Atlantic CPR,207EA-23,1997-10-14T13:28:00Z,1997-10-14T13:28:00Z,44.6383,-59.4167,1
Atlantic CPR,287IN-7,1997-10-14T15:06:00Z,1997-10-14T15:06:00Z,53.4283,-5.1983,1
Atlantic CPR,207EA-21,1997-10-14T15:33:00Z,1997-10-14T15:33:00Z,44.8133,-59.0183,1
